,Unnamed: 0,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
296,296,0.0,0.0,0.0198542347323448,0.125,0.3333333333333333,0.2958058998003627,1.0,0.0
297,297,0.0,1.0,0.3465694898215631,0.0,0.0,0.0595320352617028,1.0,1.0
298,298,0.0,0.0,0.6230208595124404,0.0,0.1666666666666666,0.4831284260198326,0.0,1.0
299,299,1.0,0.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,1.0
300,300,1.0,1.0,0.3465694898215631,0.25,0.0,0.0453809776994947,0.5,1.0
301,301,1.0,1.0,0.2334757476752953,0.0,0.0,0.0,1.0,0.0
302,302,0.5,0.0,0.3465694898215631,0.0,0.0,0.0241055946059681,0.5,1.0
303,303,1.0,1.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
304,304,0.0,1.0,0.0062829856747926,0.125,0.3333333333333333,0.2958058998003627,1.0,1.0
305,305,0.0,0.0,0.3465694898215631,0.0,0.0,0.2164297877224253,0.0,1.0
306,306,0.0,0.0,0.2083438049761246,0.125,0.0,0.2125586439344078,0.0,1.0
307,307,0.5,1.0,0.3717014325207338,0.125,0.0,0.04684488020593,0.0,0.0
308,308,0.0,0.0,0.3717014325207338,0.0,0.0,0.1111183980924764,0.0,1.0
309,309,0.0,0.0,0.2963056044232219,0.0,0.0,0.1623141917345331,0.0,1.0
310,310,0.0,0.0,0.22090977632571,0.25,0.3333333333333333,0.5121218935012878,0.0,1.0
311,311,0.5,0.0,0.3214375471223925,0.125,0.1666666666666666,0.0507486202230909,1.0,0.0
312,312,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
313,313,0.5,1.0,0.5350590600653431,0.125,0.1666666666666666,0.051236587725236,1.0,0.0
314,314,1.0,0.0,0.3214375471223925,0.0,0.0,0.0153303774213923,1.0,1.0
315,315,0.5,0.0,0.2963056044232219,0.125,0.0,0.0507486202230909,1.0,1.0
316,316,0.5,1.0,0.6732847449107816,0.0,0.0,0.0273261801201258,1.0,0.0
317,317,0.0,0.0,0.3842674038703191,0.0,0.3333333333333333,0.3217983671436256,1.0,1.0
318,318,0.0,0.0,0.497361146016587,0.125,0.1666666666666666,0.2625265161540666,0.0,1.0
319,319,1.0,1.0,0.2711736617240512,0.0,0.0,0.014151057562208,1.0,0.0
320,320,1.0,1.0,0.3340035184719778,0.0,0.0,0.0154115752137492,1.0,0.0
321,321,0.5,0.0,0.3717014325207338,0.0,0.0,0.0241055946059681,0.5,1.0
322,322,0.5,0.0,0.2711736617240512,0.125,0.1666666666666666,0.0566042302488321,1.0,1.0
323,323,1.0,1.0,0.3465694898215631,1.0,0.3333333333333333,0.1357525590967682,1.0,0.0
324,324,0.0,0.0,0.4470972606182458,0.0,0.0,0.2647385704347907,0.0,1.0
325,325,1.0,1.0,0.7612465443578789,0.0,0.0,0.0121747891785203,1.0,0.0
326,326,0.5,0.0,0.4470972606182458,0.0,0.0,0.0253743101115454,1.0,1.0
327,327,1.0,0.0,0.3842674038703191,0.125,0.1666666666666666,0.0400621319261131,1.0,1.0
328,328,0.0,0.0,0.1957778336265393,0.0,0.1666666666666666,0.1131678616014859,0.0,1.0
329,329,1.0,0.0,0.3465694898215631,0.25,0.0,0.0453809776994947,0.5,1.0
330,330,0.0,1.0,0.5664739884393064,0.0,0.0,0.0556282952445419,1.0,0.0
331,331,0.0,1.0,0.4722292033174164,0.0,0.1666666666666666,0.2995388511917728,1.0,0.0
332,332,1.0,1.0,0.1957778336265393,0.25,0.0,0.0351336601544475,1.0,0.0
333,333,0.0,0.0,0.3465694898215631,0.125,0.0,0.2608674266467732,1.0,1.0
334,334,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
335,335,0.0,1.0,0.3591354611711485,0.125,0.0,0.1299945425714559,1.0,0.0
336,336,0.0,0.0,0.5099271173661725,0.0,0.0,0.2625265161540666,0.0,1.0
337,337,1.0,1.0,0.5601910027645137,0.0,0.0,0.0157125535690723,1.0,1.0
338,338,0.0,1.0,0.5601910027645137,0.0,0.0,0.0692913853046049,1.0,0.0
339,339,0.5,1.0,0.0198542347323448,0.125,0.1666666666666666,0.0507486202230909,1.0,1.0
340,340,0.0,0.0,0.2963056044232219,0.375,0.3333333333333333,0.5133418122566507,1.0,1.0
341,341,0.5,1.0,0.3465694898215631,0.0,0.0,0.0253743101115454,1.0,0.0
342,342,0.5,1.0,0.3088715757728072,0.0,0.0,0.0253743101115454,1.0,0.0
343,343,0.5,1.0,0.4470972606182458,0.0,0.0,0.0253743101115454,1.0,0.0
344,344,0.5,0.0,0.2963056044232219,0.0,0.0,0.0253743101115454,1.0,1.0
345,345,0.5,0.0,0.497361146016587,0.0,0.0,0.0253743101115454,1.0,1.0
346,346,1.0,0.0,0.3465694898215631,0.125,0.0,0.0314251071381447,1.0,1.0
347,347,1.0,1.0,0.0324202060819301,0.125,0.1666666666666666,0.0310347331364286,1.0,1.0
348,348,1.0,1.0,0.5224930887157577,0.0,0.0,0.0169080739493278,1.0,0.0
349,349,1.0,1.0,0.2837396330736366,0.0,0.0,0.0180060008291543,1.0,0.0
350,350,0.0,1.0,0.3465694898215631,0.0,0.0,0.0683154503003147,1.0,0.0
351,351,1.0,1.0,0.183211862276954,0.125,0.1666666666666666,0.0141104586660295,0.0,0.0
352,352,1.0,1.0,0.3088715757728072,0.125,0.0,0.0347432861527314,1.0,0.0
353,353,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141022608119935,0.0,0.0
354,354,1.0,1.0,0.3465694898215631,0.0,0.0,0.0185427650815139,1.0,0.0
355,355,0.0,0.0,0.2711736617240512,0.0,0.1666666666666666,0.1073528504719231,1.0,1.0
356,356,0.5,0.0,0.4722292033174164,0.0,0.0,0.0253743101115454,1.0,0.0
357,357,1.0,0.0,0.3465694898215631,0.0,0.0,0.0153791741716068,0.5,1.0
358,358,1.0,0.0,0.3465694898215631,0.0,0.0,0.0153791741716068,0.5,1.0
359,359,1.0,1.0,0.497361146016587,0.125,0.6666666666666666,0.0544571732393937,1.0,0.0
360,360,0.5,1.0,0.3591354611711485,0.125,0.0,0.0541073981338561,0.0,0.0
361,361,1.0,0.0,0.5601910027645137,0.0,0.1666666666666666,0.0282127194780231,0.0,0.0
362,362,1.0,1.0,0.4345312892686604,0.0,0.0,0.0137606835604919,1.0,0.0
363,363,1.0,1.0,0.3465694898215631,0.125,0.0,0.0302539851329965,0.5,0.0
364,364,1.0,1.0,0.3717014325207338,0.0,0.0,0.014151057562208,1.0,0.0
365,365,0.0,0.0,0.7486805730082936,0.125,0.0,0.1468782181456766,0.0,1.0
366,366,1.0,0.0,0.3465694898215631,0.0,0.0,0.0141104586660295,0.0,1.0
367,367,1.0,0.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,1.0
368,368,0.0,0.0,0.2963056044232219,0.0,0.0,0.1352645915946231,0.0,1.0
369,369,0.0,1.0,0.3088715757728072,0.125,0.0,0.1082149914547131,0.0,1.0
370,370,1.0,1.0,0.22090977632571,0.125,0.0,0.0126789572017366,1.0,0.0
371,371,1.0,1.0,0.2334757476752953,0.0,0.0,0.0157125535690723,1.0,0.0
372,372,0.0,1.0,0.2711736617240512,0.0,0.0,0.2647385704347907,0.0,0.0
373,373,1.0,0.0,0.0324202060819301,0.375,0.1666666666666666,0.0411356604308323,1.0,0.0
374,374,0.0,0.0,0.3465694898215631,0.125,0.0,0.16038672010106,0.0,1.0
375,375,1.0,0.0,0.2711736617240512,0.0,0.0,0.014151057562208,1.0,1.0
376,376,0.0,1.0,0.3340035184719778,0.0,0.3333333333333333,0.4128205068147589,0.0,0.0
377,377,1.0,1.0,0.2460417190248806,0.0,0.0,0.0078318784094289,0.0,0.0
378,378,1.0,1.0,0.2334757476752953,0.0,0.0,0.0151757893167127,1.0,0.0
379,379,0.0,0.0,0.5224930887157577,0.0,0.0,0.4440992237022602,0.0,1.0
380,380,1.0,0.0,0.0072882633827594,0.0,0.3333333333333333,0.0307257521140704,0.0,1.0
381,381,1.0,1.0,0.3968333752199044,0.0,0.0,0.0154685698179998,1.0,0.0
382,382,0.0,0.0,0.4345312892686604,0.125,0.0,0.1014972404461818,1.0,1.0
383,383,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
384,384,0.5,1.0,0.22090977632571,0.0,0.0,0.1434624456306609,1.0,0.0
385,385,1.0,1.0,0.0072882633827594,0.625,0.3333333333333333,0.0915427034024217,1.0,0.0
386,386,0.5,0.0,0.4470972606182458,0.0,0.0,0.0253743101115454,1.0,1.0
387,387,1.0,1.0,0.3465694898215631,0.0,0.0,0.0150863936703197,0.5,0.0
388,388,0.5,0.0,0.2083438049761246,0.0,0.0,0.023422440102965,0.0,1.0
389,389,0.0,1.0,0.4470972606182458,0.125,0.3333333333333333,0.2342244010296504,1.0,1.0
390,390,1.0,1.0,0.2586076903744659,0.0,0.0,0.0152163882128912,1.0,1.0
391,391,1.0,1.0,0.3465694898215631,0.25,0.0,0.0154685698179998,1.0,0.0
392,392,0.0,0.0,0.2837396330736366,0.125,0.0,0.2210980752219471,0.0,1.0
393,393,1.0,0.0,0.2963056044232219,0.0,0.3333333333333333,0.032596229143293,1.0,1.0
394,394,1.0,1.0,0.2711736617240512,0.0,0.0,0.0152163882128912,1.0,0.0
395,395,1.0,0.0,0.3842674038703191,0.0,0.0,0.0153303774213923,1.0,0.0
396,396,0.5,1.0,0.5727569741140991,0.0,0.0,0.0507486202230909,1.0,0.0
397,397,0.5,1.0,0.2837396330736366,0.0,0.0,0.0204946350900944,1.0,0.0
398,398,0.5,0.0,0.3465694898215631,0.0,0.0,0.0246911556085423,1.0,1.0
399,399,1.0,1.0,0.4847951746670017,0.0,0.0,0.0154685698179998,1.0,1.0
400,400,1.0,1.0,0.3214375471223925,0.0,0.0,0.0157125535690723,1.0,0.0
401,401,1.0,0.0,0.2586076903744659,0.125,0.0,0.0191771228343026,1.0,0.0
402,402,1.0,1.0,0.3465694898215631,0.125,0.0,0.0309371396359996,1.0,0.0
403,403,1.0,0.0,0.2460417190248806,0.0,0.0,0.0169080739493278,1.0,0.0
404,404,0.5,1.0,0.4219653179190751,0.125,0.0,0.0409892701801888,1.0,0.0
405,405,1.0,1.0,0.6355868308620256,0.0,0.0,0.0151269925664982,1.0,0.0
406,406,0.5,1.0,0.0324202060819301,0.125,0.1666666666666666,0.0365975626608828,1.0,1.0
407,407,1.0,1.0,0.2586076903744659,0.0,0.0,0.0151757893167127,1.0,0.0
408,408,1.0,0.0,0.3465694898215631,0.375,0.1666666666666666,0.049707687947515,1.0,0.0
409,409,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
410,410,1.0,1.0,0.3465694898215631,0.0,0.0,0.013386510079847,0.5,0.0
411,411,0.0,0.0,0.4093993465694898,0.125,0.0,0.1756683007722378,0.5,1.0
412,412,0.5,1.0,0.3465694898215631,0.0,0.0,0.0,1.0,0.0
413,413,1.0,1.0,0.5476250314149284,0.0,0.0,0.0154685698179998,1.0,1.0
414,414,1.0,0.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
415,415,0.5,0.0,0.4219653179190751,0.125,0.1666666666666666,0.0634357752788636,1.0,1.0
416,416,0.5,0.0,0.22090977632571,0.0,0.3333333333333333,0.0253743101115454,1.0,1.0
417,417,0.5,1.0,0.3717014325207338,0.0,0.0,0.0253743101115454,1.0,0.0
418,418,1.0,0.0,0.1203820055290273,0.0,0.3333333333333333,0.0471376607072171,1.0,0.0
419,419,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,0.0,0.0
420,420,1.0,1.0,0.2586076903744659,0.0,0.0,0.0150943963373549,0.5,0.0
421,421,1.0,1.0,0.3591354611711485,0.0,0.0,0.0153709763175708,1.0,0.0
422,422,1.0,0.0,0.3465694898215631,0.125,0.1666666666666666,0.028106928123558,1.0,0.0
423,423,1.0,1.0,0.22090977632571,0.125,0.1666666666666666,0.0394521725484317,1.0,0.0
424,424,1.0,1.0,0.3465694898215631,0.0,0.0,0.014151057562208,1.0,0.0
425,425,0.5,0.0,0.3465694898215631,0.125,0.0,0.0507486202230909,1.0,1.0
426,426,0.5,0.0,0.2334757476752953,0.0,0.0,0.0507486202230909,1.0,1.0
427,427,1.0,1.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,0.0
428,428,1.0,1.0,0.3968333752199044,0.0,0.0,0.0157125535690723,1.0,1.0
429,429,0.0,1.0,0.3465694898215631,0.0,0.0,0.0518221487278101,1.0,1.0
430,430,1.0,0.0,0.3465694898215631,0.125,0.0,0.0314251071381447,1.0,1.0
431,431,0.5,0.0,0.5224930887157577,0.125,0.0,0.0507486202230909,1.0,1.0
432,432,1.0,1.0,0.2083438049761246,0.0,0.0,0.0139070738111354,1.0,0.0
433,433,0.0,1.0,0.6230208595124404,0.125,0.0,0.1091095334796455,1.0,0.0
434,434,0.0,0.0,0.1706458909273686,0.125,0.3333333333333333,0.2342244010296504,1.0,1.0
435,435,1.0,0.0,0.2586076903744659,0.25,0.3333333333333333,0.0670955315449519,1.0,0.0
436,436,0.5,0.0,0.2963056044232219,0.25,0.5,0.0365975626608828,1.0,1.0
437,437,0.0,1.0,0.7989444584066349,0.125,0.6666666666666666,0.5133418122566507,1.0,0.0
438,438,0.5,1.0,0.3842674038703191,0.0,0.0,0.0204946350900944,1.0,0.0
439,439,0.5,0.0,0.5601910027645137,0.125,0.1666666666666666,0.051236587725236,1.0,1.0
440,440,1.0,1.0,0.2460417190248806,0.0,0.0,0.0185427650815139,1.0,0.0
441,441,1.0,1.0,0.3088715757728072,0.125,0.0,0.0151757893167127,1.0,0.0
442,442,0.5,0.0,0.3465694898215631,0.0,0.0,0.0253743101115454,1.0,1.0
443,443,1.0,1.0,0.3465694898215631,0.0,0.0,0.0158345454446086,1.0,1.0
444,444,0.0,1.0,0.0449861774315154,0.0,0.3333333333333333,0.1597767607233786,1.0,1.0
445,445,0.5,0.0,0.1580799195777833,0.0,0.1666666666666666,0.0380614651673182,1.0,1.0
446,446,0.0,1.0,0.4219653179190751,0.0,0.0,0.0518221487278101,1.0,1.0
447,447,1.0,0.0,0.0575521487811007,0.25,0.1666666666666666,0.0375896981862443,0.0,1.0
448,448,0.0,1.0,0.648152802211611,0.0,0.0,0.0595320352617028,1.0,1.0
449,449,0.5,1.0,0.4470972606182458,0.125,0.3333333333333333,0.0541643927381066,1.0,0.0
450,450,1.0,1.0,0.3465694898215631,0.125,0.0,0.0389724029003226,1.0,0.0
451,451,0.0,1.0,0.3717014325207338,0.0,0.0,0.0541643927381066,0.0,0.0
452,452,0.0,1.0,0.610454888162855,0.125,0.0,0.1739198156185515,0.0,1.0
453,453,1.0,1.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
454,454,1.0,1.0,0.3591354611711485,0.0,0.0,0.0154115752137492,0.0,1.0
455,455,0.0,1.0,0.8115104297562202,0.0,0.0,0.0518221487278101,1.0,0.0
456,456,0.0,0.0,0.3465694898215631,0.125,0.0,0.101228858320002,1.0,1.0
457,457,0.5,0.0,0.6230208595124404,0.0,0.0,0.0204946350900944,1.0,1.0
458,458,1.0,1.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,0.0
459,459,0.0,1.0,0.5978889168132697,0.0,0.0,0.0518221487278101,1.0,1.0
460,460,1.0,1.0,0.4219653179190751,0.0,0.0,0.0157125535690723,1.0,0.0
461,461,0.0,1.0,0.5853229454636844,0.0,0.0,0.0751469953303461,1.0,0.0
462,462,0.5,1.0,0.5978889168132697,0.0,0.0,0.0253743101115454,1.0,0.0
463,463,1.0,1.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
464,464,1.0,1.0,0.4722292033174164,0.0,0.0,0.0137606835604919,1.0,0.0
465,465,0.5,1.0,0.3465694898215631,0.0,0.0,0.0,1.0,0.0
466,466,0.0,1.0,0.6984166876099522,0.0,0.0,0.0518221487278101,1.0,0.0
467,467,1.0,1.0,0.3465694898215631,0.0,0.0,0.0150781958162837,0.5,0.0
468,468,1.0,0.0,0.0041467705453631,0.25,0.1666666666666666,0.0375896981862443,0.0,1.0
469,469,1.0,1.0,0.3465694898215631,0.0,0.0,0.014151057562208,1.0,0.0
470,470,1.0,1.0,0.4722292033174164,0.0,0.0,0.0169080739493278,1.0,0.0
471,471,0.5,0.0,0.4093993465694898,0.125,0.3333333333333333,0.0541643927381066,1.0,1.0
472,472,0.5,0.0,0.2837396330736366,0.0,0.0,0.0269196055973385,0.0,1.0
473,473,1.0,0.0,0.2711736617240512,0.0,0.0,0.0192015212094098,1.0,0.0
474,474,0.0,1.0,0.3465694898215631,0.0,0.0,0.1014972404461818,1.0,0.0
475,475,0.5,1.0,0.4219653179190751,0.125,0.0,0.0409892701801888,1.0,0.0
476,476,1.0,1.0,0.3591354611711485,0.125,0.0,0.0137524857064559,1.0,0.0
477,477,1.0,1.0,0.2711736617240512,0.0,0.0,0.0146796239605316,1.0,0.0
478,478,1.0,0.0,0.0198542347323448,0.0,0.1666666666666666,0.0239836027304319,1.0,1.0
479,479,1.0,1.0,0.107816034179442,0.625,0.3333333333333333,0.0915427034024217,1.0,0.0
480,480,0.5,1.0,0.3465694898215631,0.0,0.0,0.0,1.0,0.0
481,481,1.0,1.0,0.6230208595124404,0.0,0.0,0.0157125535690723,1.0,0.0
482,482,1.0,0.0,0.7863784870570495,0.0,0.0,0.0187135537072647,1.0,1.0
483,483,0.0,1.0,0.3088715757728072,0.125,0.0,0.1777747588854978,0.0,1.0
484,484,1.0,0.0,0.3465694898215631,0.375,0.1666666666666666,0.049707687947515,1.0,0.0
485,485,0.0,0.0,0.4345312892686604,0.125,0.0,0.1756683007722378,1.0,1.0
486,486,0.0,1.0,0.723548630309123,0.0,0.0,0.0579705392548384,0.0,0.0
487,487,1.0,1.0,0.3717014325207338,0.0,0.0,0.0157125535690723,1.0,0.0
488,488,1.0,1.0,0.107816034179442,0.125,0.1666666666666666,0.0310347331364286,1.0,1.0
489,489,1.0,1.0,0.3465694898215631,0.125,0.0,0.0389724029003226,1.0,0.0
490,490,1.0,1.0,0.2586076903744659,0.0,0.0,0.014151057562208,1.0,0.0
491,491,0.0,1.0,0.685850716260367,0.0,0.0,0.0595320352617028,1.0,0.0
492,492,0.0,1.0,0.8869062578537321,0.0,0.0,0.0966257632787668,0.0,0.0
493,493,1.0,1.0,0.2586076903744659,0.0,0.0,0.0157125535690723,1.0,0.0
494,494,1.0,1.0,0.3465694898215631,0.0,0.0,0.0282207221450582,0.0,0.0
495,495,0.0,0.0,0.6732847449107816,0.125,0.0,0.1527664244005612,0.0,1.0
496,496,1.0,1.0,0.3465694898215631,0.0,0.0,0.0294732371295643,1.0,0.0
497,497,0.0,0.0,0.3088715757728072,0.125,0.3333333333333333,0.2958058998003627,1.0,0.0
498,498,1.0,1.0,0.2963056044232219,0.0,0.0,0.0152163882128912,1.0,0.0
499,499,1.0,1.0,0.2083438049761246,0.0,0.0,0.0169080739493278,1.0,0.0
500,500,1.0,0.0,0.2586076903744659,0.0,0.0,0.0151269925664982,0.5,0.0
501,501,1.0,0.0,0.3465694898215631,0.0,0.0,0.0148912066694617,0.5,0.0
502,502,1.0,0.0,0.4596632319678311,0.0,0.0,0.0187135537072647,1.0,0.0
503,503,0.0,0.0,0.1957778336265393,0.0,0.0,0.1688367557422063,1.0,1.0
504,504,0.0,1.0,0.22090977632571,0.125,0.0,0.2125586439344078,0.0,0.0
505,505,0.5,0.0,0.4093993465694898,0.0,0.3333333333333333,0.0507486202230909,1.0,1.0
506,506,0.0,1.0,0.3465694898215631,0.0,0.0,0.0518221487278101,1.0,1.0
507,507,1.0,1.0,0.3465694898215631,0.0,0.0,0.0439658719432739,1.0,0.0
508,508,1.0,1.0,0.3214375471223925,0.0,0.0,0.1102724576307577,1.0,1.0
509,509,1.0,1.0,0.3591354611711485,0.0,0.0,0.0151269925664982,0.5,1.0
510,510,1.0,1.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
511,511,0.0,1.0,0.4470972606182458,0.0,0.0,0.0513097828505578,1.0,1.0
512,512,0.0,0.0,0.6732847449107816,0.125,0.0,0.1159410785096769,0.0,1.0
513,513,1.0,1.0,0.2963056044232219,0.0,0.0,0.0146308272103171,1.0,0.0
514,514,0.0,1.0,0.5853229454636844,0.0,0.0,0.0664041791879127,1.0,0.0
515,515,0.5,0.0,0.4219653179190751,0.0,0.0,0.0204946350900944,1.0,1.0
516,516,1.0,1.0,0.3465694898215631,0.0,0.0,0.0471376607072171,0.5,0.0
517,517,0.5,0.0,0.4470972606182458,0.125,0.0,0.0507486202230909,1.0,1.0
518,518,1.0,1.0,0.3968333752199044,0.0,0.0,0.0154115752137492,1.0,0.0
519,519,0.0,0.0,0.3717014325207338,0.0,0.0,0.1824998458022693,1.0,1.0
520,520,1.0,1.0,0.2711736617240512,0.0,0.0,0.0154115752137492,1.0,0.0
521,521,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141022608119935,0.0,0.0
522,522,0.0,0.0,0.5476250314149284,0.0,0.1666666666666666,0.1131678616014859,0.0,1.0
523,523,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141104586660295,0.0,0.0
524,524,1.0,1.0,0.5036441316913798,0.0,0.0,0.0151269925664982,0.5,0.0
525,525,0.5,0.0,0.6230208595124404,0.0,0.0,0.0204946350900944,1.0,1.0
526,526,0.0,1.0,0.3465694898215631,0.0,0.0,0.4328841690069588,1.0,0.0
527,527,1.0,1.0,0.4847951746670017,0.0,0.0,0.0154685698179998,1.0,0.0
528,528,0.5,1.0,0.2837396330736366,0.25,0.1666666666666666,0.0224465050986748,1.0,0.0
529,529,0.5,0.0,0.0198542347323448,0.125,0.1666666666666666,0.0507486202230909,1.0,1.0
530,530,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141104586660295,0.0,0.0
531,531,1.0,1.0,0.2083438049761246,0.125,0.1666666666666666,0.0141104586660295,0.0,0.0
532,532,1.0,0.0,0.3465694898215631,0.0,0.3333333333333333,0.0436404952128436,0.0,1.0
533,533,1.0,0.0,0.3717014325207338,0.0,0.0,0.0169080739493278,1.0,0.0
534,534,0.5,0.0,0.0826840914802714,0.0,0.3333333333333333,0.051236587725236,1.0,1.0
535,535,0.0,1.0,0.5601910027645137,0.0,0.0,0.0518221487278101,1.0,0.0
536,536,0.0,0.0,0.3717014325207338,0.0,0.0,0.2077277656631712,0.0,1.0
537,537,1.0,1.0,0.3465694898215631,0.0,0.0,0.028302115124416,1.0,0.0
538,538,0.0,0.0,0.2711736617240512,0.0,0.3333333333333333,0.0966175654247308,0.0,1.0
539,539,0.0,0.0,0.4470972606182458,0.0,0.3333333333333333,0.1385827706092098,1.0,1.0
540,540,1.0,0.0,0.107816034179442,0.5,0.3333333333333333,0.0610447345183526,1.0,0.0
541,541,1.0,0.0,0.1329479768786127,0.5,0.3333333333333333,0.0610447345183526,1.0,0.0
542,542,0.5,1.0,0.3968333752199044,0.125,0.0,0.0507486202230909,1.0,1.0
543,543,0.0,1.0,0.6230208595124404,0.125,0.0,0.2077277656631712,0.0,0.0
544,544,0.0,1.0,0.7989444584066349,0.0,0.0,0.0507486202230909,1.0,0.0
545,545,0.5,0.0,0.2334757476752953,0.125,0.0,0.0507486202230909,1.0,1.0
546,546,0.5,1.0,0.3465694898215631,0.0,0.0,0.027057797993946,0.0,1.0
547,547,1.0,1.0,0.4093993465694898,0.125,0.1666666666666666,0.0400621319261131,1.0,0.0
548,548,0.5,1.0,0.0952500628298567,0.125,0.1666666666666666,0.0717312228153304,1.0,1.0
549,549,0.0,1.0,0.2083438049761246,0.0,0.3333333333333333,0.2164297877224253,0.0,1.0
550,550,0.5,1.0,0.3340035184719778,0.0,0.0,0.0507486202230909,1.0,0.0
551,551,1.0,1.0,0.3465694898215631,0.0,0.0,0.0152815806711778,0.5,0.0
552,552,1.0,1.0,0.2711736617240512,0.0,0.0,0.0141022608119935,0.0,1.0
553,553,1.0,0.0,0.2711736617240512,0.0,0.0,0.0151757893167127,1.0,1.0
554,554,0.0,1.0,0.7738125157074642,0.0,0.0,0.0518221487278101,1.0,0.0
555,555,0.0,0.0,0.5978889168132697,0.125,0.0,0.0772940523397846,0.0,1.0
556,556,0.0,1.0,0.3465694898215631,0.0,0.0,0.4440992237022602,0.0,0.0
557,557,0.0,0.0,0.4847951746670017,0.125,0.1666666666666666,0.1554664461834305,1.0,1.0
558,558,1.0,0.0,0.4470972606182458,0.125,0.0,0.0339625381492993,1.0,1.0
559,559,1.0,1.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,0.0
560,560,1.0,1.0,0.497361146016587,0.0,0.0,0.0154115752137492,1.0,0.0
561,561,0.5,1.0,0.3465694898215631,0.0,0.0,0.0263502451158356,1.0,0.0
562,562,1.0,1.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
563,563,1.0,0.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
564,564,1.0,1.0,0.2963056044232219,0.25,0.0,0.0471376607072171,1.0,0.0
565,565,1.0,1.0,0.2334757476752953,0.0,0.0,0.0154115752137492,1.0,0.0
566,566,1.0,0.0,0.3591354611711485,0.0,0.6666666666666666,0.0411356604308323,1.0,0.0
567,567,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141104586660295,0.0,0.0
568,568,1.0,1.0,0.3968333752199044,0.0,0.0,0.0153303774213923,1.0,1.0
569,569,0.5,1.0,0.7738125157074642,0.0,0.0,0.0204946350900944,1.0,1.0
570,570,0.0,0.0,0.6607187735611963,0.25,0.0,0.1004807065457131,1.0,1.0
571,571,0.0,1.0,0.4470972606182458,0.0,0.0,0.0515049698514158,1.0,1.0
572,572,1.0,0.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,1.0
573,573,1.0,1.0,0.1957778336265393,0.0,0.0,0.0157125535690723,1.0,0.0
574,574,1.0,1.0,0.2334757476752953,0.0,0.0,0.028302115124416,1.0,0.0
575,575,0.5,0.0,0.4219653179190751,0.0,0.0,0.0253743101115454,1.0,1.0
576,576,0.0,0.0,0.4847951746670017,0.125,0.0,0.1091095334796455,1.0,1.0
577,577,1.0,0.0,0.3465694898215631,0.125,0.0,0.0282207221450582,0.0,0.0
578,578,1.0,1.0,0.3968333752199044,0.0,0.0,0.0154685698179998,1.0,1.0
579,579,0.5,0.0,0.3088715757728072,0.125,0.1666666666666666,0.0585561002574126,1.0,1.0
580,580,0.0,0.0,0.4847951746670017,0.125,0.1666666666666666,0.2164297877224253,0.0,1.0
581,581,0.5,1.0,0.6732847449107816,0.0,0.0,0.0507486202230909,1.0,0.0
582,582,0.0,1.0,0.4470972606182458,0.0,0.0,0.0783187840942893,0.0,0.0
583,583,1.0,1.0,0.3465694898215631,0.0,0.0,0.0170056674497569,0.0,0.0
584,584,0.0,0.0,0.22090977632571,0.0,0.3333333333333333,0.1554664461834305,1.0,1.0
585,585,0.5,1.0,0.5853229454636844,0.0,0.0,0.0292780501287063,1.0,0.0
586,586,0.0,1.0,0.7486805730082936,0.125,0.1666666666666666,0.1545881046795693,0.0,1.0
587,587,1.0,1.0,0.2711736617240512,0.0,0.0,0.0157125535690723,1.0,0.0
588,588,1.0,1.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
589,589,1.0,1.0,0.4345312892686604,0.0,0.0,0.0139070738111354,1.0,0.0
590,590,0.0,0.0,0.648152802211611,0.125,0.0,0.1527664244005612,0.0,1.0
591,591,1.0,1.0,0.5853229454636844,0.0,0.0,0.014151057562208,1.0,0.0
592,592,1.0,0.0,0.3465694898215631,0.0,0.3333333333333333,0.0151269925664982,0.5,0.0
